,id,AFDB50_highest_Tm
3119,droso_4001,0.4744
3120,droso_4021,0.4535
3121,droso_4066,0.3337
3122,droso_4089,0.9353
3123,droso_4101,0.417
3124,droso_4124,0.4182
3125,droso_4151,0.4342
3126,droso_4176,0.3848
3127,droso_4193,0.6196
3128,droso_4239,0.5348
3129,droso_5846,0.7948
3130,droso_5878,0.6301
3131,droso_5905,0.3266
3132,droso_5930,0.7642
3133,droso_6047,0.6136
3134,droso_6060,0.7091
3135,droso_607,0.4164
3136,droso_6104,0.2597
3137,droso_5137,0.8111
3138,droso_5191,0.5792
3139,droso_5217,0.3526
3140,droso_5246,0.4668
3141,droso_527,0.918
3142,droso_532,0.3203
3143,droso_5355,0.3721
3144,droso_5379,0.1027
3145,droso_539,0.3989
3146,droso_5500,0.4624
3147,droso_5526,0.487
3148,droso_5559,0.4749
3149,droso_5582,0.8469
3150,droso_5626,0.317
3151,droso_5651,0.8709
3152,droso_5684,0.9486
3153,droso_5750,0.3806
3154,droso_5777,0.5349
3155,droso_1955,0.2161
3156,droso_197,0.4881
3157,droso_2007,0.503
3158,droso_2061,0.272
3159,droso_2085,0.8522
3160,droso_2221,0.4326
3161,droso_2250,0.5376
3162,droso_307,0.4389
3163,droso_3102,0.5067
3164,droso_3124,0.6309
3165,droso_3167,0.4238
3166,droso_3206,0.3372
3167,droso_3231,0.295
3168,droso_3256,0.5827
3169,droso_3302,0.1208
3170,droso_3327,0.7714
3171,droso_2285,0.3285
3172,droso_22,0.3086
3173,droso_2323,0.1672
3174,droso_2344,0.8132
3175,droso_2391,0.3778
3176,droso_2415,0.4932
3177,droso_2475,0.2533
3178,droso_2495,0.7123
3179,droso_2535,0.6261
3180,droso_1142,0.3907
3181,droso_115,0.2206
3182,droso_120,0.4739
3183,droso_122,0.5195
3184,droso_1275,0.8636
3185,droso_1308,0.9613
3186,droso_1346,0.2922
3187,droso_1369,0.4941
3188,droso_1394,0.1879
3189,droso_1414,0.4217
3190,droso_6498,0.9049
3191,droso_6556,0.322
3192,droso_6582,0.4519
3193,droso_6606,0.2629
3194,droso_6661,0.807
3195,droso_6693,0.247
3196,droso_682,0.3876
3197,droso_713,0.4103
3198,droso_4939,0.3865
3199,droso_4964,0.1948
3200,droso_4990,0.5004
3201,droso_5025,0.3372
3202,droso_5054,0.4691
3203,droso_5085,0.4399
3204,droso_5113,0.4315
3205,droso_5154,0.5298
3206,droso_5173,0.2866
3207,droso_3007,0.5592
3208,droso_3073,0.4232
3209,droso_3099,0.3973
3210,droso_3118,0.2622
3211,droso_3140,0.7638
3212,droso_319,0.8289
3213,droso_322,0.6076
3214,droso_43,0.195
3215,droso_4423,0.427
3216,droso_4454,0.3188
3217,droso_4474,0.2324
3218,droso_4490,0.288
3219,droso_451,0.3692
3220,droso_4541,0.5071
3221,droso_4565,0.3141
3222,droso_4606,0.5008
3223,droso_2547,0.6251
3224,droso_2601,0.4728
3225,droso_2634,0.4703
3226,droso_2666,0.3833
3227,droso_2688,0.4785
3228,droso_271,0.4045
3229,droso_2741,0.4923
3230,droso_2774,0.2556
3231,droso_1643,0.4223
3232,droso_165,0.3699
3233,droso_1681,0.6583
3234,droso_1712,0.8116
3235,droso_1740,0.5306
3236,droso_1766,0.2749
3237,droso_1786,0.43
3238,droso_1811,0.8235
3239,droso_1863,0.5954
3240,droso_2225,0.5165
3241,droso_2248,0.4035
3242,droso_2265,0.44
3243,droso_2292,0.4636
3244,droso_231,0.5762
3245,droso_2343,0.7263
3246,droso_2377,0.7157
3247,droso_2402,0.3776
3248,droso_2436,0.2727
3249,droso_245,0.3948
3250,droso_1247,0.4114
3251,droso_1270,0.5753
3252,droso_1321,0.4091
3253,droso_1342,0.6722
3254,droso_1365,0.7504
3255,droso_1395,0.3867
3256,droso_1422,0.5501
3257,droso_1442,0.3066
3258,droso_1471,0.3241
3259,droso_2823,0.555
3260,droso_285,0.2922
3261,droso_2883,0.3755
3262,droso_2951,0.2361
3263,droso_2974,0.6941
3264,droso_3015,0.5646
3265,droso_3052,0.5058
3266,droso_3079,0.2324
3267,droso_1252,0.4219
3268,droso_1305,0.4284
3269,droso_1328,0.5924
3270,droso_1358,0.4165
3271,droso_1430,0.3535
3272,droso_1460,0.8482
3273,droso_1489,0.5702
3274,droso_1976,0.4316
3275,droso_1996,0.6448
3276,droso_2067,0.2859
3277,droso_2090,0.4421
3278,droso_2112,0.2084
3279,droso_2136,0.5193
3280,droso_2183,0.5518
3281,droso_2207,0.1374
3282,droso_2234,0.3041
3283,droso_2253,0.7185
3284,droso_6040,0.3274
3285,droso_6083,0.4357
3286,droso_6108,0.415
3287,droso_6136,0.2534
3288,droso_6161,0.7111
3289,droso_6194,0.522
3290,droso_6215,0.8192
3291,droso_2939,0.4137
3292,droso_299,0.3072
3293,droso_3018,0.3576
3294,droso_3040,0.6976
3295,droso_3077,0.2954
3296,droso_3141,0.9002
3297,droso_5120,0.4426
3298,droso_5166,0.08177000000000001
3299,droso_5179,0.6133
3300,droso_5254,0.1706
3301,droso_5281,0.2284
3302,droso_5305,0.1864
3303,droso_5329,0.4003
3304,droso_5352,0.6265
3305,droso_5768,0.3081
3306,droso_5788,0.1296
3307,droso_5833,0.4017
3308,droso_585,0.4499
3309,droso_5889,0.9317
3310,droso_591,0.5463
3311,droso_5945,0.3648
3312,droso_5965,0.4188
3313,droso_5993,0.5011
3314,droso_6009,0.3366
3315,droso_1474,0.5544
3316,droso_1494,0.4929
3317,droso_1543,0.3562
3318,droso_1567,0.3375
3319,droso_158,0.976
3320,droso_1748,0.5319
3321,droso_176,0.2358
3322,droso_6102,0.2601
3323,droso_6157,0.4847
3324,droso_6170,0.3934
3325,droso_6200,0.1266
3326,droso_6249,0.3916
3327,droso_6289,0.5441
3328,droso_6313,0.4509
3329,droso_311,0.7149
3330,droso_3189,0.4004
3331,droso_321,0.257
3332,droso_3247,0.6154
3333,droso_3273,0.9853
3334,droso_3405,0.4723
3335,droso_3454,0.5196
3336,droso_2744,0.7508
3337,droso_2780,0.6806
3338,droso_2814,0.4722
3339,droso_2840,0.3482
3340,droso_2868,0.4116
3341,droso_2894,0.4354
3342,droso_2921,0.8794
3343,droso_3000,0.594
3344,droso_3025,0.6993
3345,droso_1702,0.2514
3346,droso_1727,0.4504
3347,droso_1770,0.7609
3348,droso_1809,0.8339
3349,droso_1905,0.2209
3350,droso_1921,0.3767
3351,droso_1986,0.4394
3352,droso_2002,0.3724
3353,droso_2027,0.2211
3354,droso_2054,0.4362
3355,droso_691,0.4309
3356,droso_716,0.5382
3357,droso_743,0.476
3358,droso_772,0.3469
3359,droso_798,0.7428
3360,droso_825,0.4417
3361,droso_856,0.3577
3362,droso_883,0.1297
3363,droso_915,0.879
3364,droso_983,0.7145
3365,droso_1964,0.5738
3366,droso_1990,0.3417
3367,droso_2015,0.6526
3368,droso_2034,0.4918
3369,droso_2065,0.247
3370,droso_208,0.2283
3371,droso_2158,0.8377
3372,droso_2185,0.5555
3373,droso_2217,0.17
3374,droso_1949,0.3607
3375,droso_1982,0.7524
3376,droso_200,0.2618
3377,droso_2031,0.3502
3378,droso_205,0.241
3379,droso_2117,0.4789
3380,droso_213,0.4197
3381,droso_2176,0.2359
3382,droso_2199,0.4952
3383,droso_4819,0.4489
3384,droso_4845,0.2424
3385,droso_486,0.2013
3386,droso_4913,0.4491
3387,droso_4952,0.7821
3388,droso_496,0.9354
3389,droso_5009,0.774
3390,droso_5041,0.3798
3391,droso_3504,0.2758
3392,droso_3524,0.4579
3393,droso_354,0.424
3394,droso_3580,0.5858
3395,droso_3621,0.3655
3396,droso_3672,0.3503
3397,droso_3692,0.9823
3398,droso_384,0.5153
3399,droso_763,0.3321
3400,droso_791,0.2937
3401,droso_894,0.4827
3402,droso_90,0.2445
3403,droso_930,0.376
3404,droso_952,0.2709
3405,droso_975,0.3205
3406,droso_993,0.2911
3407,droso_1014,0.6156
3408,droso_104,0.178
3409,droso_5611,0.07077
3410,droso_5652,0.511
3411,droso_5708,0.4639
3412,droso_5736,0.896
3413,droso_575,0.4625
3414,droso_5781,0.3012
3415,droso_5807,0.4327
3416,droso_5834,0.5504
3417,droso_5861,0.2492
3418,droso_6360,0.3899
3419,droso_638,0.5372
3420,droso_6413,0.05276
3421,droso_6429,0.4443
3422,droso_6453,0.6686
3423,droso_6473,0.047619999999999996
3424,droso_6484,0.4761
3425,droso_6513,0.6689
3426,droso_3877,0.735
3427,droso_3926,0.5895
3428,droso_3994,0.1791
3429,droso_4018,0.7219
3430,droso_6637,0.6184
3431,droso_6659,0.2149
3432,droso_667,0.2509
3433,droso_6710,0.6478
3434,droso_700,0.4755
3435,droso_753,0.5719
3436,droso_788,0.1829
3437,droso_807,0.4466
3438,droso_1923,0.6831
3439,droso_1978,0.679
3440,droso_2022,0.4986
3441,droso_2078,0.4757
3442,droso_2129,0.9736
3443,droso_2232,0.3295
3444,droso_2257,0.5764
3445,droso_6184,0.9588
3446,droso_6250,0.312
3447,droso_6273,0.9471
3448,droso_6300,0.3608
3449,droso_6333,0.0613
3450,droso_6376,0.3774
3451,droso_3817,0.08882999999999999
3452,droso_3857,0.594
3453,droso_3903,0.6404
3454,droso_3927,0.113
3455,droso_3953,0.947
3456,droso_396,0.5042
3457,droso_39,0.8302
3458,droso_4003,0.3815
3459,droso_5946,0.3792
3460,droso_598,0.6954
3461,droso_6012,0.2354
3462,droso_6036,0.4712
3463,droso_6059,0.5685
3464,droso_6109,0.6107
3465,droso_6134,0.3408
3466,droso_1374,0.8526
3467,droso_1434,0.5243
3468,droso_145,0.1604
3469,droso_1517,0.2583
3470,droso_1540,0.6514
3471,droso_1589,0.3512
3472,droso_1614,0.9049
3473,droso_1690,0.6321
3474,droso_1713,0.2865
3475,droso_3962,0.3993
3476,droso_3993,0.6105
3477,droso_4037,0.3003
3478,droso_4084,0.7697
3479,droso_4166,0.2995
3480,droso_4191,0.643
3481,droso_4221,0.2721
3482,droso_4251,0.4028
3483,droso_513,0.3583
3484,droso_5164,0.6971
3485,droso_519,0.6835
3486,droso_5221,0.1476
3487,droso_5249,0.5478
3488,droso_5293,0.2391
3489,droso_5323,0.2737
3490,droso_5349,0.1515
3491,droso_5367,0.4926
3492,droso_5405,0.3865
3493,droso_5426,0.08197
3494,droso_5441,0.1917
3495,droso_5481,0.5591
3496,droso_5507,0.268
3497,droso_5541,0.446
3498,droso_5599,0.7306
3499,droso_568,0.3967
3500,droso_4805,0.5501
3501,droso_4830,0.3079
3502,droso_4872,0.7236
3503,droso_4908,0.4779
3504,droso_4946,0.7069
3505,droso_4998,0.641
3506,droso_5040,0.3258
3507,droso_1497,0.344
3508,droso_1522,0.517
3509,droso_1553,0.437
3510,droso_1579,0.8156
3511,droso_1603,0.2183
3512,droso_1656,0.237
3513,droso_1678,0.2237
3514,droso_169,0.2566
3515,droso_1724,0.3718
3516,droso_6173,0.9875
3517,droso_6212,0.7136
3518,droso_6240,0.85
3519,droso_6305,0.2679
3520,droso_6366,0.097
3521,droso_6391,0.7492
3522,droso_6479,0.7303
3523,droso_6505,0.2493
3524,droso_2916,0.3908
3525,droso_2959,0.2912
3526,droso_2983,0.3152
3527,droso_3002,0.3173
3528,droso_3030,0.4552
3529,droso_3076,0.511
3530,droso_3110,0.6454
3531,droso_3166,0.2379
3532,droso_2750,0.377
3533,droso_2775,0.5486
3534,droso_2849,0.4265
3535,droso_286,0.2505
3536,droso_2895,0.5462
3537,droso_2927,0.3882
3538,droso_2958,0.6111
3539,droso_2984,0.3537
3540,droso_6639,0.1235
3541,droso_6646,0.4046
3542,droso_6704,0.2771
3543,droso_688,0.3406
3544,droso_714,0.4818
3545,droso_746,0.5787
3546,droso_776,0.407
3547,droso_81,0.6891
3548,droso_3403,0.4776
3549,droso_344,0.3772
3550,droso_3475,0.3694
3551,droso_349,0.3709
3552,droso_3521,0.6629
3553,droso_3549,0.3071
3554,droso_3577,0.4755
3555,droso_3625,0.9262
3556,droso_1503,0.5561
3557,droso_1529,0.2842
3558,droso_1607,0.2821
3559,droso_1691,0.3523
3560,droso_1708,0.3957
3561,droso_1737,0.2728
3562,droso_5881,0.8556
3563,droso_5972,0.5916
3564,droso_6013,0.8275
3565,droso_6038,0.8408
3566,droso_6112,0.4522
3567,droso_6138,0.04383
3568,droso_6163,0.4372
3569,droso_6183,0.8369
3570,droso_623,0.612
3571,droso_2863,0.8455
3572,droso_2887,0.4574
3573,droso_2911,0.3687
3574,droso_2932,0.5327
3575,droso_2969,0.1685
3576,droso_2991,0.6013
3577,droso_3101,0.5337
3578,droso_3151,0.3121
3579,droso_3169,0.2204
3580,droso_721,0.779
3581,droso_744,0.8193
3582,droso_771,0.6007
3583,droso_805,0.4099
3584,droso_846,0.6378
3585,droso_877,0.5174
3586,droso_897,0.537
3587,droso_1354,0.3014
3588,droso_1378,0.6835
3589,droso_1405,0.8469
3590,droso_1449,0.3625
3591,droso_1470,0.4165
3592,droso_1496,0.3792
3593,droso_1520,0.272
3594,droso_1544,0.2914
3595,droso_1568,0.4768
3596,droso_3514,0.7743
3597,droso_3593,0.2094
3598,droso_362,0.6051
3599,droso_3659,0.355
3600,droso_3676,0.616
3601,droso_3717,0.4828
3602,droso_3737,0.4984
3603,droso_3757,0.4718
3604,droso_5406,0.1876
3605,droso_5455,0.363
3606,droso_5486,0.3181
3607,droso_5516,0.3109
3608,droso_5540,0.1481
3609,droso_5561,0.5108
3610,droso_5583,0.7578
3611,droso_5645,0.9335
3612,droso_6123,0.6934
3613,droso_6172,0.2669
3614,droso_6204,0.8445
3615,droso_6290,0.4344
3616,droso_6322,0.8563
3617,droso_6352,0.2592
3618,droso_639,0.7022
3619,droso_247,0.4169
3620,droso_249,0.2408
3621,droso_2514,0.3611
3622,droso_2537,0.4547
3623,droso_2554,0.2937
3624,droso_2596,0.3015
3625,droso_2620,0.3108
3626,droso_6501,0.7289
3627,droso_652,0.5826
3628,droso_6554,0.8543
3629,droso_6587,0.5565
3630,droso_6610,0.6739
3631,droso_6636,0.6845
3632,droso_6657,0.6784
3633,droso_6681,0.1786
3634,droso_3087,0.2878
3635,droso_3109,0.3584
3636,droso_3133,0.6366
3637,droso_3155,0.6939
3638,droso_3171,0.3796
3639,droso_3196,0.7801
3640,droso_3278,0.3034
3641,droso_4723,0.1019
3642,droso_4766,0.1776
3643,droso_478,0.3435
3644,droso_4856,0.3931
3645,droso_4878,0.414
3646,droso_4895,0.7814
3647,droso_4985,0.2675
3648,droso_5007,0.6229
3649,droso_63,0.5286
3650,droso_6449,0.5036
3651,droso_6499,0.398
3652,droso_6525,0.6425
3653,droso_6571,0.196
3654,droso_6594,0.9752
3655,droso_1674,0.657
3656,droso_1720,0.3065
3657,droso_1741,0.7317
3658,droso_181,0.2597
3659,droso_1844,0.1962
3660,droso_1865,0.08699
3661,droso_1897,0.6935
3662,droso_1920,0.4773
3663,droso_194,0.7039
3664,droso_2597,0.3032
3665,droso_2621,0.4028
3666,droso_2650,0.8355
3667,droso_2787,0.2639
3668,droso_2862,0.5817
3669,droso_2886,0.469
3670,droso_290,0.5725
3671,droso_6031,0.3226
3672,droso_6101,0.9685
3673,droso_6129,0.6449
3674,droso_6149,0.4329
3675,droso_6177,0.2995
3676,droso_6210,0.252
3677,droso_215,0.4428
3678,droso_2175,0.6053
3679,droso_2211,0.4329
3680,droso_2256,0.3974
3681,droso_2305,0.5781
3682,droso_2326,0.6397
3683,droso_2350,0.4182
3684,droso_2375,0.7443
3685,droso_1216,0.1214
3686,droso_1236,0.6423
3687,droso_125,0.3647
3688,droso_1289,0.5034
3689,droso_1315,0.6881
3690,droso_1403,0.2084
3691,droso_1425,0.3809
3692,droso_1467,0.2513
3693,droso_4138,0.3744
3694,droso_4163,0.4132
3695,droso_4202,0.283
3696,droso_4224,0.4472
3697,droso_4253,0.3983
3698,droso_427,0.7415
3699,droso_4309,0.2034
3700,droso_4336,0.5232
3701,droso_4361,0.598
3702,droso_2962,0.7354
3703,droso_2993,0.2474
3704,droso_3012,0.4381
3705,droso_3084,0.2559
3706,droso_3104,0.2269
3707,droso_3127,0.5758
3708,droso_3146,0.3416
3709,droso_4744,0.3074
3710,droso_4772,0.4514
3711,droso_4841,0.8413
3712,droso_488,0.5098
3713,droso_4929,0.9693
3714,droso_4993,0.7672
3715,droso_5042,0.4168
3716,droso_4641,0.6782
3717,droso_4676,0.6278
3718,droso_4701,0.3282
3719,droso_4736,0.9448
3720,droso_4769,0.3237
3721,droso_4794,0.975
3722,droso_4838,0.3191
3723,droso_4903,0.7814
3724,droso_4918,0.2736
3725,droso_4944,0.7578
3726,droso_4994,0.4686
3727,droso_5015,0.2664
3728,droso_5039,0.2965
3729,droso_5063,0.6479
3730,droso_5082,0.3545
3731,droso_5105,0.3758
3732,droso_5130,0.8387
3733,droso_5156,0.07618
3734,droso_847,0.791
3735,droso_939,0.9011
3736,droso_1037,0.2532
3737,droso_1059,0.9026
3738,droso_1207,0.3611
3739,droso_1227,0.6501
3740,droso_124,0.2283
3741,droso_126,0.5418
3742,droso_1304,0.6925
3743,droso_2632,0.7695
3744,droso_2651,0.4885
3745,droso_268,0.6781
3746,droso_2759,0.7547
3747,droso_2791,0.4338
3748,droso_2813,0.2622
3749,droso_2861,0.4291
3750,droso_2912,0.2359
3751,droso_3859,0.6838
3752,droso_3890,0.5339
3753,droso_3960,0.742
3754,droso_4016,0.2464
3755,droso_4039,0.6227
3756,droso_4062,0.3239
3757,droso_4087,0.8015
3758,droso_4109,0.2538
3759,droso_6451,0.8291
3760,droso_6470,0.1677
3761,droso_64,0.3159
3762,droso_6524,0.342
3763,droso_6595,0.476
3764,droso_6631,0.2638
3765,droso_6656,0.7817
3766,droso_673,0.6776
3767,droso_694,0.5119
3768,droso_316,0.1776
3769,droso_3198,0.498
3770,droso_3222,0.2615
3771,droso_3304,0.6847
3772,droso_3410,0.4397
3773,droso_3433,0.3301
3774,droso_3455,0.2841
3775,droso_3479,0.1505
3776,droso_1282,0.5051
3777,droso_1316,0.2264
3778,droso_1336,0.853
3779,droso_1444,0.2804
3780,droso_1468,0.3166
3781,droso_1492,0.332
3782,droso_1515,0.4473
3783,droso_153,0.4299
3784,droso_1560,0.3019
3785,droso_1377,0.5452
3786,droso_1391,0.2043
3787,droso_1457,0.3028
3788,droso_1479,0.4576
3789,droso_1504,0.4363
3790,droso_1524,0.2924
3791,droso_1547,0.4419
3792,droso_1574,0.397
3793,droso_1597,0.4115
3794,droso_1623,0.4386
3795,droso_2749,0.4791
3796,droso_2770,0.1688
3797,droso_2794,0.7313
3798,droso_2816,0.3662
3799,droso_2842,0.81
3800,droso_2931,0.5695
3801,droso_3017,0.7137
3802,droso_3067,0.9456
3803,droso_3068,0.4348
3804,droso_5558,0.7123
3805,droso_5644,0.4278
3806,droso_5665,0.3813
3807,droso_5735,0.4751
3808,droso_579,0.3469
3809,droso_5821,0.7074
3810,droso_4917,0.2994
3811,droso_4943,0.8751
3812,droso_4972,0.298
3813,droso_4996,0.5735
3814,droso_5018,0.9435
3815,droso_5044,0.9889
3816,droso_508,0.415
3817,droso_5109,0.1966
3818,droso_5139,0.06545
3819,droso_5162,0.5561
3820,droso_6549,0.6242
3821,droso_6573,0.2015
3822,droso_6591,0.5572
3823,droso_6615,0.9189
3824,droso_707,0.3148
3825,droso_730,0.1865
3826,droso_749,0.5448
3827,droso_76,0.4774
3828,droso_813,0.3147
3829,droso_6340,0.3684
3830,droso_6365,0.8341
3831,droso_6392,0.3768
3832,droso_640,0.6331
3833,droso_6433,0.2739
3834,droso_6458,0.6277
3835,droso_6495,0.1813
3836,droso_6519,0.1394
3837,droso_6530,0.6382
3838,droso_2631,0.4328
3839,droso_2661,0.8527
3840,droso_2689,0.2668
3841,droso_2707,0.3952
3842,droso_2730,0.4378
3843,droso_2783,0.4034
3844,droso_2805,0.1375
3845,droso_2828,0.4584
3846,droso_2853,0.2132
3847,droso_4846,0.2971
3848,droso_491,0.6803
3849,droso_4973,0.8479
3850,droso_499,0.4477
3851,droso_5031,0.9402
3852,droso_512,0.5042
3853,droso_5165,0.1869
3854,droso_5189,0.2087
3855,droso_5891,0.4551
3856,droso_5911,0.8738
3857,droso_5934,0.5871
3858,droso_5957,0.5995
3859,droso_5981,0.3554
3860,droso_6004,0.9647
3861,droso_6073,0.4603
3862,droso_609,0.2466
3863,droso_6118,0.4941
3864,droso_6146,0.4384
3865,droso_5175,0.5127
3866,droso_5216,0.3454
3867,droso_5251,0.6169
3868,droso_5273,0.4301
3869,droso_52,0.3396
3870,droso_5342,0.3323
3871,droso_5376,0.9257
3872,droso_5475,0.747
3873,droso_6028,0.7406
3874,droso_6093,0.6098
3875,droso_6119,0.4991
3876,droso_618,0.4921
3877,droso_6214,0.3955
3878,droso_6242,0.418
3879,droso_6279,0.3093
3880,droso_6303,0.7561
3881,droso_6321,0.603
3882,droso_4335,0.5499
3883,droso_4377,0.7103
3884,droso_4416,0.4508
3885,droso_4441,0.2964
3886,droso_4464,0.6193
3887,droso_4502,0.5762
3888,droso_4536,0.5239
3889,droso_4569,0.4703
3890,droso_4593,0.4444
3891,droso_4614,0.4557
3892,droso_1973,0.2669
3893,droso_2006,0.5147
3894,droso_2030,0.7632
3895,droso_2060,0.8017
3896,droso_2077,0.5658
3897,droso_2125,0.4576
3898,droso_2164,0.4221
3899,droso_220,0.6915
3900,droso_5269,0.4616
3901,droso_5294,0.1695
3902,droso_5321,0.8855
3903,droso_5359,0.4876
3904,droso_538,0.7273
3905,droso_5434,0.4745
3906,droso_5468,0.3993
3907,droso_5488,0.4401
3908,droso_92,0.2773
3909,droso_959,0.5468
3910,droso_1019,0.697
3911,droso_106,0.4979
3912,droso_1158,0.4721
3913,droso_1177,0.6421
3914,droso_1250,0.433
3915,droso_1272,0.3153
3916,droso_129,0.2027
3917,droso_1326,0.2895
3918,droso_3729,0.261
3919,droso_3775,0.6264
3920,droso_3855,0.3984
3921,droso_3886,0.1733
3922,droso_3910,0.6932
3923,droso_3957,0.9334
3924,droso_3992,0.8482
3925,droso_4044,0.9746
3926,droso_6117,0.5823
3927,droso_6158,0.4296
3928,droso_6203,0.4393
3929,droso_6227,0.8935
3930,droso_6350,0.9462
3931,droso_6407,0.1963
3932,droso_642,0.2721
3933,droso_6452,0.3098
3934,droso_6472,0.3437
3935,droso_6620,0.3182
3936,droso_6650,0.5311
3937,droso_6692,0.4214
3938,droso_67,0.5207
3939,droso_740,0.5895
3940,droso_2273,0.5663
3941,droso_2309,0.6285
3942,droso_2387,0.4127
3943,droso_240,0.2824
3944,droso_2438,0.8882
3945,droso_2540,0.3662
3946,droso_2568,0.4736
3947,droso_2591,0.3585
3948,droso_2630,0.4771
3949,droso_2654,0.938
3950,droso_6035,0.8386
3951,droso_6107,0.2302
3952,droso_6132,0.249
3953,droso_6155,0.8636
3954,droso_6260,0.5485
3955,droso_627,0.4827
3956,droso_6330,0.5818
3957,droso_6344,0.199
3958,droso_2851,0.288
3959,droso_2878,0.5149
3960,droso_2909,0.1708
3961,droso_2949,0.3838
3962,droso_2975,0.7166
3963,droso_2999,0.5478
3964,droso_3037,0.459
3965,droso_3063,0.4976
3966,droso_3126,0.3986
3967,droso_4758,0.4618
3968,droso_4781,0.5232
3969,droso_4858,0.3079
3970,droso_4911,0.562
3971,droso_4933,0.7122
3972,droso_4991,0.4121
3973,droso_5014,0.3867
3974,droso_5033,0.3215
3975,droso_1248,0.1403
3976,droso_1268,0.5333
3977,droso_1292,0.08752
3978,droso_1312,0.2683
3979,droso_1330,0.4589
3980,droso_1355,0.5287
3981,droso_1380,0.419
3982,droso_1401,0.1624
3983,droso_141,0.8035
3984,droso_1475,0.1562
3985,droso_6329,0.2596
3986,droso_6379,0.3983
3987,droso_6403,0.6034
3988,droso_6426,0.6779
3989,droso_6461,0.6311
3990,droso_6492,0.5558
3991,droso_651,0.4422
3992,droso_4953,0.2295
3993,droso_4992,0.2644
3994,droso_5017,0.3798
3995,droso_5036,0.3171
3996,droso_5060,0.2266
3997,droso_5079,0.3045
3998,droso_5103,0.2328
3999,droso_5148,0.6537
4000,droso_518,0.4515
4001,droso_4968,0.3737
4002,droso_4982,0.183
4003,droso_5001,0.3815
4004,droso_5023,0.6319
4005,droso_5055,0.4051
4006,droso_5078,0.49
4007,droso_5102,0.3619
4008,droso_5131,0.5354
4009,droso_5185,0.2543
4010,droso_6302,0.3
4011,droso_6396,0.2802
4012,droso_6417,0.3265
4013,droso_6436,0.2519
4014,droso_6477,0.7065
4015,droso_6542,0.4402
4016,droso_6577,0.2158
4017,droso_6619,0.1198
4018,droso_3996,0.2885
4019,droso_4019,0.8488
4020,droso_4071,0.2774
4021,droso_4093,0.5287
4022,droso_410,0.4165
4023,droso_4152,0.2636
4024,droso_4182,0.4057
4025,droso_420,0.662
4026,droso_424,0.4099
4027,droso_5083,0.1085
4028,droso_5115,0.1522
4029,droso_5145,0.794
4030,droso_5225,0.5561
4031,droso_5279,0.2765
4032,droso_5302,0.2097
4033,droso_5353,0.07533
4034,droso_157,0.2371
4035,droso_1612,0.4232
4036,droso_1632,0.9022
4037,droso_1683,0.9219
4038,droso_1793,0.3977
4039,droso_1821,0.6826
4040,droso_1848,0.4391
4041,droso_186,0.5654
4042,droso_1890,0.5501
4043,droso_1911,0.5327
4044,droso_923,0.6574
4045,droso_955,0.6073
4046,droso_97,0.2296
4047,droso_1024,0.2962
4048,droso_1070,0.3873
4049,droso_108,0.4619
4050,droso_1133,0.9204
4051,droso_1228,0.3168
4052,droso_1274,0.343
4053,droso_1337,0.3578
4054,droso_3901,0.9272
4055,droso_4007,0.4694
4056,droso_4049,0.07765
4057,droso_4055,0.7783
4058,droso_4080,0.8463
4059,droso_4148,0.138
4060,droso_3520,0.5662
4061,droso_3545,0.1801
4062,droso_3608,0.3867
4063,droso_3629,0.3917
4064,droso_3654,0.3507
4065,droso_3691,0.2108
4066,droso_3715,0.2097
4067,droso_3760,0.5166
4068,droso_3199,0.2745
4069,droso_3219,0.5649
4070,droso_3265,0.2986
4071,droso_3294,0.5226
4072,droso_331,0.4623
4073,droso_3341,0.4039
4074,droso_3366,0.1585
4075,droso_3386,0.2306
4076,droso_3416,0.1375
4077,droso_5232,0.6224
4078,droso_5268,0.4317
4079,droso_5292,0.6116
4080,droso_5320,0.1742
4081,droso_533,0.3926
4082,droso_5373,0.4361
4083,droso_5402,0.4909
4084,droso_5423,0.5324
4085,droso_5454,0.6224
4086,droso_5485,0.2494
4087,droso_4893,0.4263
4088,droso_4920,0.3483
4089,droso_4935,0.4707
4090,droso_4967,0.3174
4091,droso_498,0.731
4092,droso_5012,0.8834
4093,droso_5056,0.4165
4094,droso_5077,0.286
4095,droso_6318,0.1706
4096,droso_6327,0.2726
4097,droso_6353,0.3475
4098,droso_6395,0.4663
4099,droso_6418,0.4271
4100,droso_6444,0.3615
4101,droso_646,0.3342
4102,droso_3726,0.3707
4103,droso_3738,0.2608
4104,droso_375,0.4312
4105,droso_378,0.4125
4106,droso_3819,0.4403
4107,droso_386,0.3606
4108,droso_3898,0.9781
4109,droso_394,0.4482
4110,droso_3989,0.6948
4111,droso_4002,0.5883
4112,droso_3272,0.2599
4113,droso_3289,0.7126
4114,droso_3340,0.2996
4115,droso_3365,0.4472
4116,droso_3389,0.4822
4117,droso_3400,0.5523
4118,droso_3476,0.1868
4119,droso_3505,0.2907
4120,droso_1624,0.2521
4121,droso_1646,0.2928
4122,droso_1669,0.5167
4123,droso_1704,0.3212
4124,droso_1731,0.3124
4125,droso_1779,0.3797
4126,droso_1797,0.5061
4127,droso_1859,0.7959
4128,droso_4412,0.6357
4129,droso_44,0.3192
4130,droso_4542,0.4368
4131,droso_4566,0.2002
4132,droso_4586,0.962
4133,droso_4660,0.5876
4134,droso_4683,0.8637
